ctr,cpc,link,campaign,id,media_type,start_month,gender,messenger,ret_pro
0.25341965,2.86457256,True,4,6198720534342,0,3,2,True,0
0.33524057,2.4242522,True,4,6198720534542,1,3,2,True,0
0.28064458,3.06935484,True,4,6201318133542,0,3,2,True,0
0.54818234,2.31833333,True,4,6201318133742,1,3,2,True,0
0.42372881,2.24875,True,4,6201318133942,1,3,2,True,0
0.38597239,0.88687117,True,4,6194551386942,0,3,2,True,0
0.44974140000000007,0.511,True,4,6194551389542,0,6,2,True,0
0.35980636,1.02945455,True,4,6194551390142,0,6,2,True,0
0.76153502,0.63421569,True,4,6194551390942,0,2,2,True,0
0.38899294,0.88564815,True,4,6194551392342,0,5,2,True,0
0.33013515,1.0934375,True,4,6194553449142,1,2,2,True,0
0.45646661,0.96671296,True,4,6194564365142,1,3,2,True,0
0.48044919,0.86060241,True,4,6194564365342,1,5,2,True,0
0.35900537,1.16442105,True,4,6194564365542,1,3,2,True,0
0.58903489,0.93525641,True,4,6194564365742,1,2,2,True,0
0.54514251,0.98006173,True,4,6194564365942,1,6,2,True,0
0.70905223,0.45611111,True,4,6194564366942,1,6,2,True,0
0.38132192,0.93754386,True,4,6194564367342,1,1,2,True,0
0.3671861,0.95390244,True,4,6194927930542,0,7,2,True,0
0.32008408,2.07104478,True,4,6194927931142,1,7,2,True,0
0.24480884,2.48551051,True,4,6194927932942,0,7,2,True,0
0.32397036,1.97031915,True,4,6194927934942,1,7,2,True,0
0.39339656,1.02285714,True,4,6194927935142,1,7,2,True,0
0.34648591,2.17677596,True,4,6194927935542,0,7,2,True,0
0.20691082,1.835,True,4,6194927935742,0,7,2,True,0
0.3268455,2.51963964,True,4,6194927935942,0,7,2,True,0
0.23041666,2.31620939,True,4,6194927936142,0,7,2,True,0
0.50799026,0.85625,True,4,6195464994342,1,6,2,True,0
0.33014770000000004,0.79657895,True,4,6195464994542,0,6,2,True,0
0.28655242,1.94490119,True,4,6195464994742,0,6,2,True,0
0.30354771,2.1665625,True,4,6195464994942,1,6,2,True,0
0.26352883,1.59209302,True,4,6195464995142,1,5,2,True,0
0.30669506,1.57820961,True,4,6195464995342,0,5,2,True,0
0.31035074,1.83930599,True,4,6195464995542,0,3,2,True,0
0.37894326,1.71548969,True,4,6195464995742,1,3,2,True,0
0.34261112,1.41415929,True,4,6195464995942,1,3,2,True,0
0.30270779,1.59726148,True,4,6195464996142,0,3,2,True,0
0.61851347,1.30076271,True,4,6195464996342,1,2,2,True,0
0.37825059,2.16159091,True,4,6195464996542,0,2,2,True,0
0.2876239,1.95273381,True,4,6195464996742,0,7,2,True,0
0.37081752,1.73046512,True,4,6195464996942,1,7,2,True,0
0.52383447,1.699,True,4,6196075065142,0,7,2,True,0
0.33923108,2.51856209,True,4,6196075451742,0,7,2,True,0
0.41034058,1.9186,True,4,6196075451942,1,7,2,True,0
0.0,0.0,True,4,6196153921742,1,7,2,True,0
0.88691796,0.53916667,True,4,6196153921942,1,7,2,True,0
3.22580645,0.215,True,4,6196153922142,1,7,2,True,0
0.52027269,0.87155172,True,4,6196153922342,0,7,2,True,0
0.33304119,1.88473684,True,4,6196153924942,0,7,2,True,0
0.30549898,1.168,True,4,6196153925742,0,7,2,True,0
0.29001578,1.61647059,True,4,6187375764942,1,2,2,True,0
0.29677522,1.63553571,True,4,6187375766342,1,1,2,True,0
0.16410162,1.49135514,True,4,6187375766542,0,1,2,True,0
0.21744134,1.99398329,True,4,6188303283142,0,6,2,True,0
0.27536426,1.95708738,True,4,6188303283742,1,6,2,True,0
0.22973416,1.41585714,True,4,6188303284342,1,6,2,True,0
0.22785568,1.12388571,True,4,6188303291542,0,6,2,True,0
0.30495553,0.89833333,True,4,6188798339342,0,2,2,True,0
0.46623999,0.82277273,True,4,6194551384942,0,3,2,True,0
0.19864454,0.91088235,True,4,6194551386142,0,1,2,True,0
0.15082956,4.70666667,True,4,6187034153342,0,5,2,False,0
0.0,0.0,True,4,6187034153542,1,5,2,False,0
0.65164268,1.11416667,True,4,6187034155342,1,5,2,True,0
0.37565740000000003,1.98533333,True,4,6187034155542,0,5,2,True,0
0.56584362,1.22272727,True,4,6187034156942,1,1,2,True,0
0.43045724,1.91755556,True,4,6187034157142,0,1,2,True,0
0.30559473,2.05923077,True,4,6187034158142,0,2,2,True,0
0.36401456,1.32714286,True,4,6187034158342,1,2,2,True,0
0.45495905,1.8165,True,4,6187034158542,0,3,2,True,0
0.45543266,1.65428571,True,4,6187034158742,1,3,2,True,0
0.40686492,1.70018182,True,4,6187034161742,0,3,2,True,0
0.48884815,1.5175,True,4,6187034161942,1,3,2,True,0
0.40322581,2.045,True,4,6187034166742,1,2,2,True,0
0.66417601,1.53125,True,4,6187034166942,0,2,2,True,0
0.3030303,2.20666667,True,4,6187056263142,1,3,2,True,0
0.38239217,1.72209302,True,4,6187056263342,0,3,2,True,0
0.19588639,2.373,True,4,6187056263542,1,5,2,True,0
0.38092551,1.36444444,True,4,6187056263742,0,5,2,True,0
0.54015124,1.245,True,4,6187056264742,0,2,2,True,0
0.96021948,0.80571429,True,4,6187056264942,1,2,2,True,0
0.40821881,1.39783333,True,4,6187056265542,0,2,2,True,0
0.75901328,0.88916667,True,4,6187056265742,1,2,2,True,0
0.37361426,1.59311475,True,4,6187056265942,0,1,2,True,0
0.26431718,2.0147619,True,4,6187056266142,1,1,2,True,0
0.50405518,1.13142857,True,4,6187056266742,0,3,2,True,0
0.33222591,1.62428571,True,4,6187056266942,1,3,2,True,0
0.14932802,2.67333333,True,4,6187056267142,0,5,2,False,0
0.19069413,2.2880000000000003,True,4,6187056267342,1,5,2,False,0
0.20974669,1.49017804,True,4,6187375757942,0,3,2,True,0
0.29399577,1.83735238,True,4,6187375758142,1,3,2,True,0
0.27158748,1.62417808,True,4,6187375758342,1,3,2,True,0
0.20172538,1.45708263,True,4,6187375758542,0,3,2,True,0
0.16984795,1.38,True,4,6187375759742,0,5,2,False,0
0.20716188,1.82428571,True,4,6187375760142,1,5,2,False,0
0.20623938,1.34567663,True,4,6187375760742,0,5,2,True,0
0.27103687,1.50925581,True,4,6187375760942,1,5,2,True,0
0.48042634,1.5917732,True,4,6187375761542,1,2,2,True,0
0.34396769,2.41433884,True,4,6187375761742,0,2,2,True,0
0.23063035,1.60925714,True,4,6187375764742,0,2,2,True,0
0.27383273,1.62016949,True,4,6184930017942,1,5,2,True,0
0.22914831,1.45384615,True,4,6184930018342,0,5,2,True,0
0.25382423,1.65787321,True,4,6184930018542,0,5,2,True,0
0.28495290000000006,1.33291667,True,4,6184930018942,1,5,2,True,0
0.35851059999999996,1.39201077,True,4,6184930019342,1,5,2,True,0
0.17953883,1.40303136,True,4,6184930019542,0,5,2,True,0
0.24331429,1.24964286,True,4,6184930020542,0,5,2,True,0
0.35186974,1.29431373,True,4,6184930034942,1,5,2,False,0
0.37002775,1.03125,True,4,6184930035142,0,5,2,False,0
0.28022221,1.40824561,True,4,6184930035742,1,5,2,False,0
0.14247914,2.23571429,True,4,6184930035942,0,5,2,False,0
0.25900789999999996,1.45873418,True,4,6184930036142,0,5,2,False,0
0.62333037,0.77428571,True,4,6184930036342,1,5,2,False,0
0.17734989,1.33683673,True,4,6184930036742,0,5,2,False,0
0.23554924,1.41507937,True,4,6184930037342,0,5,2,False,0
0.19135142,1.57451148,True,4,6184930040342,0,1,2,True,0
0.26123778,1.74010893,True,4,6184930040542,0,1,2,True,0
0.28490028,1.74782609,True,4,6184930041142,1,1,2,True,0
0.25856284,1.57394402,True,4,6184930041342,0,1,2,True,0
0.23167748,1.53351406,True,4,6184930041742,1,1,2,True,0
0.25503948,1.39903846,True,4,6184930041942,0,1,2,True,0
0.26186988,1.61559524,True,4,6184930042542,1,1,2,True,0
0.35569106,1.29428571,True,4,6184930042942,0,1,2,True,0
0.27000964,1.5544898,True,4,6184971179542,0,5,2,True,0
0.41933253,1.47298969,True,4,6186949206742,0,5,2,False,0
0.50602315,1.53003883,True,4,6186950195742,0,2,2,True,0
0.38598297,1.66525554,True,4,6186950196342,0,3,2,True,0
0.23944275,1.69220779,True,4,6186950197142,0,5,2,False,0
0.43076458,1.34434743,True,4,6186950197542,0,5,2,True,0
0.35656081,1.6533089,True,4,6186950198142,0,3,2,True,0
0.27696526,1.71947896,True,4,6186950198542,0,1,2,True,0
0.23625429999999997,1.96191919,True,4,6186950205542,0,2,2,True,0
0.47393365,1.4280000000000002,True,4,6187028691942,1,5,2,False,0
0.26603606,1.78222222,True,4,6187028692142,0,5,2,False,0
0.33949717,1.14367698,True,4,6187031335742,0,5,2,True,0
0.53909689,1.19522936,True,4,6187031335942,1,5,2,True,0
0.35250402,1.35868235,True,4,6187031336542,0,3,2,True,0
0.53670574,1.34770115,True,4,6187031337342,1,3,2,True,0
0.47125353,1.63,True,4,6187031338342,1,5,2,False,0
0.30342436,1.51,True,4,6187031338542,0,5,2,False,0
0.32612901,1.66847458,True,4,6187031339342,0,3,2,True,0
0.39925472,1.71666667,True,4,6187031339542,1,3,2,True,0
0.36090490000000003,1.16756098,True,4,6187031340142,0,2,2,True,0
0.45328633,1.60388889,True,4,6187031340342,1,2,2,True,0
0.6840795999999999,1.15113636,True,4,6187031340542,1,2,2,True,0
0.5283901,1.48502742,True,4,6187031340742,0,2,2,True,0
0.32221685,1.32542857,True,4,6187031342542,0,1,2,True,0
0.46304437,1.47253165,True,4,6187031342742,1,1,2,True,0
0.23633800000000002,1.56564912,True,4,6184929985142,1,2,2,True,0
0.30853270000000005,1.68139344,True,4,6184929985542,1,2,2,True,0
0.1863354,2.0140000000000002,True,4,6184929985742,0,2,2,True,0
0.14467127,3.2,True,4,6184929985942,1,2,2,True,0
0.35837156,1.2864,True,4,6184929986742,0,2,2,True,0
0.20155720000000002,1.57654494,True,4,6184930006742,0,3,2,True,0
0.27872123,1.36901639,True,4,6184930007142,0,3,2,True,0
0.31001711,1.60502732,True,4,6184930007342,0,3,2,True,0
0.26186965,1.75015965,True,4,6184930007542,0,3,2,True,0
0.39317207,1.74053498,True,4,6184930008342,1,3,2,True,0
0.2730199,1.53107988,True,4,6184930008542,1,3,2,True,0
0.33717695,1.59902703,True,4,6184930008742,1,3,2,True,0
0.27159778,2.38954661,True,4,6184930009142,0,3,2,True,0
0.18973832,2.59408333,True,4,6183154126142,0,5,2,True,0
0.29069767,2.865,True,4,6183154126342,1,5,2,False,0
0.27094101,2.38310924,True,4,6183154126542,0,5,2,False,0
0.23096822,2.0952,True,4,6183154126942,0,5,2,False,0
0.32679739,1.766,True,4,6183154127142,0,5,2,False,0
0.25017611,2.2041571,True,4,6183154127342,0,5,2,True,0
0.27293243,2.06375486,True,4,6183154127742,0,5,2,False,0
0.30940062,2.05516667,True,4,6183154128142,0,5,2,True,0
0.33333333,1.6823913000000001,True,4,6183154128542,0,5,2,False,0
0.34057546,1.98551724,True,4,6183154128742,0,5,2,False,0
0.35266644,1.88108108,True,4,6183154128942,0,5,2,False,0
0.2816915,2.03785592,True,4,6183226656542,0,5,2,False,0
0.28035390000000004,2.40797101,True,4,6183226656942,0,5,2,False,0
0.44300378,1.64219512,True,4,6183226657142,1,5,2,False,0
0.25953835,2.01144928,True,4,6183226657942,0,5,2,False,0
0.22203191,1.69285714,True,4,6183226658542,0,5,2,False,0
0.31999279,1.96830986,True,4,6183226658742,0,5,2,False,0
0.10964912,3.865,True,4,6184853364342,0,5,2,False,0
0.19386107,1.79333333,True,4,6184853365342,0,5,2,False,0
0.27646129999999997,1.825,True,4,6184856491542,0,5,2,False,0
0.23057644,1.42456522,True,4,6184856491742,0,5,2,False,0
0.32499869,1.09387097,True,4,6184856491942,0,5,2,False,0
0.28835063,1.124,True,4,6184856492342,1,5,2,False,0
0.6415397,0.54625,True,4,6184856492542,1,5,2,False,0
0.39267016,1.27333333,True,4,6184856492742,0,5,2,False,0
0.19482184,1.21377193,True,4,6184856492942,0,5,2,False,0
0.43886199,1.08534483,True,4,6184856493342,1,5,2,False,0
0.07065473,3.36333333,True,4,6184856493542,0,5,2,False,0
0.66889632,0.885,True,4,6184856493742,1,5,2,False,0
0.4909014,0.95396552,True,4,6184856493942,1,5,2,False,0
0.44765839999999996,1.59692308,True,4,6184927659342,1,5,2,False,0
0.38118678,1.46321522,True,4,6184929970942,1,3,2,True,0
0.35805888,2.20187005,True,4,6184929971142,0,3,2,True,0
0.21176186,1.59669451,True,4,6184929971342,0,3,2,True,0
0.33293381,1.79013333,True,4,6184929972142,1,3,2,True,0
0.28859533,1.57627712,True,4,6184929972342,0,3,2,True,0
0.35008625,1.7031677,True,4,6184929972542,0,3,2,True,0
0.26535191,1.52056782,True,4,6184929972742,1,3,2,True,0
0.26677027,1.67604369,True,4,6184929972942,0,3,2,True,0
0.41785522,1.50317343,True,4,6184929975942,0,2,2,True,0
0.42913901,1.93013736,True,4,6184929976142,0,2,2,True,0
0.52037158,2.03451852,True,4,6184929976342,1,2,2,True,0
0.39623206,2.02245283,True,4,6184929976542,0,2,2,True,0
0.40553983,1.76471698,True,4,6184929976942,1,2,2,True,0
0.4036119,1.59900901,True,4,6184929977142,0,2,2,True,0
0.49213025,1.25755507,True,4,6184929977342,1,2,2,True,0
0.57902705,1.53080863,True,4,6184929978542,0,2,2,True,0
0.1616078,1.6982699,True,4,6184929984342,0,2,2,True,0
0.29621599,1.6107671000000001,True,4,6184929984542,0,2,2,True,0
0.27112757,1.77398693,True,4,6184929984742,0,2,2,True,0
0.51051235,1.46295026,True,4,6158028859942,0,2,2,True,0
0.18916409,1.78224719,True,4,6158028860142,0,2,2,False,0
0.19135256,2.14077778,True,4,6158028860342,0,2,2,True,0
0.44961086,1.69933544,True,4,6158028860542,0,2,2,True,0
0.34202789,1.66996445,True,4,6163842442942,0,3,2,True,0
0.35562988,1.36658686,True,4,6163842443142,0,3,2,True,0
0.16037827,1.43177118,True,4,6163842443342,0,3,2,True,0
0.19557325,1.39508333,True,4,6163842443542,0,3,2,True,0
0.30682393,1.34635316,True,4,6163842443742,0,3,2,True,0
0.20293689,1.72543788,True,4,6163842443942,0,3,2,True,0
0.292236,1.73554054,True,4,6163842444342,0,3,2,True,0
0.22556387,1.69622692,True,4,6163842444542,0,3,2,True,0
0.18155578,1.33595845,True,4,6163842444742,0,3,2,True,0
0.3554382,1.89057143,True,4,6163842445142,0,3,2,True,0
0.50694025,1.08214286,True,4,6163842445342,1,3,2,True,0
0.47385439,1.06247059,True,4,6163842445542,1,3,2,True,0
0.0,0.0,True,4,6163844414142,1,3,2,False,0
0.66344994,1.78545455,True,4,6163844414342,0,3,2,False,0
0.20876827,2.5175,True,4,6163844414542,0,3,2,False,0
0.33247137,1.49111111,True,4,6163844414742,0,3,2,False,0
0.26038718,2.90021739,True,4,6163844414942,0,3,2,False,0
0.45402951,1.73818182,True,4,6163844415342,0,3,2,False,0
0.33250208,1.3645,True,4,6171229472942,1,3,2,True,0
0.2304339,1.87848363,True,4,6171229473142,0,3,2,True,0
0.23983939999999998,1.59361419,True,4,6171229473342,0,3,2,True,0
0.38067811,1.4493026000000002,True,4,6171230552142,1,2,2,True,0
0.36056454,1.94994286,True,4,6171230552342,0,2,2,True,0
0.318362,1.70166667,True,4,6171230552542,0,2,2,True,0
0.3052982,1.40792108,True,4,6171230552742,0,3,2,True,0
0.30362431,1.69588787,True,4,6171230552942,0,3,2,True,0
0.44927287,1.50639914,True,4,6171230553142,1,3,2,True,0
0.19938023,1.75979953,True,4,6171230553342,0,1,2,True,0
0.38344177,1.22803684,True,4,6171230553542,0,1,2,True,0
0.22669617,1.82899471,True,4,6171230553742,1,1,2,True,0
0.19628691,1.39890625,True,4,6171230553942,0,1,2,False,0
0.35693851,1.7049176,True,4,6171230554142,1,1,2,False,0
0.1640034,1.98696335,True,4,6171230554342,0,1,2,False,0
0.50491427,1.37152055,True,4,6171230554542,1,2,2,False,0
0.23391665,1.99945946,True,4,6171230554742,0,2,2,False,0
0.26212653,1.69635922,True,4,6171230554942,0,2,2,False,0
0.14745873,2.02285714,True,4,6171230555142,0,2,2,True,0
0.19810746,2.0752514,True,4,6171230555342,1,2,2,True,0
0.15409936,2.11367347,True,4,6171230555542,0,2,2,True,0
0.37008539,1.73608885,True,4,6171232167142,0,3,2,True,0
0.26986654,2.11996917,True,4,6171232167342,0,3,2,True,0
0.46978464,1.4649376,True,4,6171232167542,0,3,2,True,0
0.23036537,1.50430233,True,4,6171233213142,0,2,2,False,0
0.28024697,1.514375,True,4,6171233213342,0,2,2,False,0
0.28330758,1.41080214,True,4,6171233213542,0,2,2,False,0
0.33108975,1.77434175,True,4,6171233213742,0,2,2,True,0
0.32989755,1.80414828,True,4,6171233213942,0,2,2,True,0
0.22742018,2.07045045,True,4,6171233214142,0,2,2,True,0
0.30466825,1.64395631,True,4,6171233214342,0,1,2,True,0
0.44600248,1.4723556,True,4,6171233214542,0,1,2,True,0
0.30029833,1.97513772,True,4,6171233214742,0,1,2,True,0
0.61926116,1.26238245,True,4,6171233214942,0,2,2,True,0
0.59118417,1.62244088,True,4,6171233215142,0,2,2,True,0
0.58374326,1.50053358,True,4,6171233215342,0,2,2,True,0
0.22010805,1.88623967,True,4,6171233215542,0,1,2,False,0
0.31942977,1.82745283,True,4,6171233215742,0,1,2,False,0
0.31114665,1.71263383,True,4,6171233215942,0,1,2,False,0
0.34415413,1.86635359,True,4,6171233217742,0,3,2,True,0
0.35983409,1.7591143,True,4,6171233218142,0,3,2,True,0
0.29753509999999994,2.05721275,True,4,6171233218342,0,3,2,True,0
0.31074782,1.41423913,True,4,6183154116942,0,5,2,True,0
0.17116368,2.85861111,True,4,6183154117142,0,5,2,False,0
0.29112613,2.17263158,True,4,6183154117342,0,5,2,False,0
0.2411047,2.9069697,True,4,6183154117542,0,5,2,False,0
0.30376679,1.7626054,True,4,6183154117942,0,5,2,True,0
0.27992549,1.9102974,True,4,6183154118742,0,5,2,False,0
0.12870013,5.19666667,True,4,6183154124342,1,5,2,False,0
0.44521511,1.79494737,True,4,6183154124542,1,5,2,False,0
0.12056493,3.17857143,True,4,6183154124742,0,5,2,False,0
0.18243606,1.96137255,True,4,6183154124942,0,5,2,False,0
0.25733786,1.56333333,True,4,6183154125342,0,5,2,False,0
0.38417758,1.93316498,True,4,6183154125542,1,5,2,True,0
0.23100224,2.26849057,True,4,6183154125942,0,5,2,False,0
0.47020735,1.91622951,True,4,6151432206142,1,1,2,False,0
0.39358709,2.19377837,True,4,6151432206342,0,1,2,False,0
0.24246363,1.8328866000000001,True,4,6151432206542,0,1,2,False,0
0.26398492,1.99809524,True,4,6151432206742,0,1,2,False,0
0.27914354,2.09715909,True,4,6151432206942,0,1,2,False,0
0.26655358,1.84613636,True,4,6151432207142,0,1,2,False,0
0.23922787,1.83310345,True,4,6151432207342,0,1,2,False,0
0.20401448,2.41258065,True,4,6151432207542,1,1,2,False,0
0.2586311,1.6412285,True,4,6151432207742,0,1,2,False,0
0.31808412,1.40978261,True,4,6151432207942,1,1,2,False,0
0.24443324,1.68449086,True,4,6151432208142,0,1,2,False,0
0.21987353,1.31558621,True,4,6151432208342,0,1,2,False,0
0.21742507,1.65485714,True,4,6151432208542,0,1,2,False,0
0.17988998,1.75141069,True,4,6151432208742,0,1,2,False,0
0.25380711,1.575625,True,4,6151432208942,1,1,2,False,0
0.28352394,2.19138298,True,4,6151432209142,0,1,2,False,0
0.21702359,1.83522059,True,4,6151432209342,0,1,2,False,0
0.22189349,2.09996357,True,4,6151432209542,0,1,2,False,0
0.25378742,1.96246725,True,4,6151432209742,0,1,2,False,0
0.19670401,1.99644197,True,4,6151432209942,0,1,2,False,0
0.48428449,0.71960784,True,4,6151432210142,0,1,1,False,0
0.34396381,0.95815217,True,4,6151432210342,0,1,1,False,0
0.41376716,0.77090909,True,4,6151432210542,0,1,1,False,0
0.25599255,1.31393939,True,4,6151432210742,0,1,1,False,0
0.63685817,0.82208333,True,4,6151432210942,1,1,1,False,0
0.31281421,1.36714286,True,4,6151432211142,0,1,1,False,0
0.16248203,2.14812616,True,4,6151437657142,0,1,2,False,0
0.26523348,1.65894737,True,4,6151437657342,0,1,2,False,0
0.16675129,2.08537313,True,4,6151437657542,0,1,2,False,0
0.18355749,1.96730769,True,4,6151437657742,0,1,2,False,0
0.26559497,1.53894737,True,4,6151437657942,1,1,2,False,0
0.21601647,1.91591489,True,4,6151437658142,0,1,2,False,0
0.28694405,1.74,True,4,6153324220542,1,1,2,False,0
0.19045951,1.86896552,True,4,6153324220742,0,1,2,False,0
0.18579103,2.31652174,True,4,6153324221142,0,1,2,False,0
0.17643599,2.18111111,True,4,6153324221342,0,1,2,False,0
0.20636466,1.55826087,True,4,6153324221542,0,1,2,False,0
0.21433753,1.86153846,True,4,6153324221742,0,1,2,False,0
0.12420156,2.53,True,4,6153324221942,0,1,2,False,0
0.56571979,1.19326241,True,4,6153324222142,0,1,2,False,0
0.13477089,5.4,True,4,6153324222342,0,1,2,False,0
0.24370431,2.29888889,True,4,6153324222542,0,1,2,False,0
0.42097206,2.26818182,True,4,6153324222742,0,1,2,False,0
0.15730337,4.25857143,True,4,6153324222942,0,1,2,False,0
0.29478889,2.30967742,True,4,6153324223142,0,1,2,False,0
0.26830869,2.14654676,True,4,6153324223342,0,1,2,False,0
0.34266945,1.27579447,True,4,6153324223542,0,1,2,False,0
0.57193137,1.13538462,True,4,6153324223742,1,1,2,False,0
0.47076836,1.18492523,True,4,6153324223942,1,1,2,False,0
0.36047694,2.11871795,True,4,6153324224142,0,1,2,False,0
0.47951631,2.11,True,4,6154875817342,0,1,2,False,0
0.82135524,3.2555,True,4,6154875818142,0,1,2,False,0
0.50937717,3.20409091,True,4,6154875818342,0,1,2,False,0
0.46466129,2.49263158,True,4,6154875818542,0,1,2,False,0
0.33888190000000007,2.75666667,True,4,6154875818742,0,1,2,False,0
0.65268065,3.18785714,True,4,6154875818942,0,1,2,False,0
0.36851803,2.34214286,True,4,6154875819142,0,1,2,False,0
0.34090909,2.66333333,True,4,6154875819342,0,1,2,False,0
0.46296296,3.08,True,4,6154875819542,0,1,2,False,0
0.28119508,2.2575,True,4,6154875819742,0,1,2,False,0
0.58996435,2.24045936,True,4,6154875819942,0,1,2,False,0
0.42492918,2.19619048,True,4,6154875820142,0,1,2,False,0
0.33256587,2.44307692,True,4,6154875820342,0,1,2,False,0
0.32711809,2.24933333,True,4,6154875820542,0,1,2,False,0
0.39093041,5.854,True,4,6154875820742,0,1,2,False,0
0.43478261,2.07571429,True,4,6154875820942,0,1,2,False,0
0.19372336,3.888,True,4,6154875821142,0,1,2,False,0
0.25967281,2.428,True,4,6154875821342,0,1,2,False,0
0.35279294,1.77261905,True,4,6154875821542,0,1,2,False,0
0.48017141,2.99486056,True,4,6154875821742,0,1,2,False,0
0.50441362,2.2875,True,4,6154875821942,0,1,2,False,0
1.07526882,1.94222222,True,4,6154875822142,1,1,2,False,0
0.31407035,2.428,True,4,6154875822342,1,1,2,False,0
0.32802249,2.72571429,True,4,6154875822542,1,1,2,False,0
0.58128363,2.26123967,True,4,6154875822742,1,1,2,False,0
0.35511770000000004,2.21370968,True,4,6154875822942,1,1,2,False,0
0.64667842,4.05272727,True,4,6154875823142,0,1,2,False,0
0.35509963,2.47277778,True,4,6154875823342,0,1,2,False,0
0.43691972,2.37625,True,4,6154875823542,0,1,2,False,0
0.57113188,3.01181818,True,4,6154875823742,0,1,2,False,0
0.23128094,1.71286441,True,4,6158028855142,0,2,2,False,0
0.43561666,1.44779817,True,4,6158028855342,0,2,2,True,0
0.49757934,1.88747748,True,4,6158028855542,0,2,2,True,0
0.44021455,1.49882442,True,4,6158028855742,1,2,2,False,0
0.55204182,1.2384106000000001,True,4,6158028855942,1,2,2,False,0
0.34511747,2.61312821,True,4,6158028856342,0,2,2,False,0
0.24912492,2.51045317,True,4,6158028856742,0,2,2,False,0
0.86595284,1.09216216,True,4,6158028856942,0,2,2,False,0
0.48963153,1.80858677,True,4,6158028857142,0,2,2,False,0
0.3267535,0.96178082,True,4,6158028857342,0,2,2,False,0
0.30521407,2.63428819,True,4,6158028857542,0,2,2,False,0
0.34310023,2.58520216,True,4,6158028857942,0,2,2,False,0
0.46532349999999995,1.52744681,True,4,6158028858142,1,2,2,True,0
0.44614936,1.4082243,True,4,6158028858342,1,2,2,True,0
0.35381318,1.89722628,True,4,6158028858542,0,2,2,True,0
0.3877074,1.62358894,True,4,6158028858742,0,2,2,True,0
0.54378687,1.80563452,True,4,6158028858942,0,2,2,True,0
0.18308831,2.11759518,True,4,6158028859142,0,2,2,False,0
0.22528648,1.62997116,True,4,6158028859342,0,2,2,True,0
0.43136260000000004,1.72258824,True,4,6158028859742,0,2,2,True,0
0.40186674,1.14580645,True,4,6151429283342,0,1,2,False,0
0.34460821,1.10815385,True,4,6151429283542,0,1,2,False,0
0.43154291,1.11573333,True,4,6151429283742,0,1,2,False,0
0.21175442,1.51090323,True,4,6151431013542,0,1,2,False,0
0.24864822,1.44349206,True,4,6151431013742,0,1,2,False,0
0.433213,1.02805556,True,4,6151431013942,1,1,2,False,0
0.19836111,1.89423544,True,4,6151432204142,0,1,2,True,0
0.26087348,1.40258621,True,4,6151432204342,0,1,2,True,0
0.30489346,1.88043759,True,4,6151432204542,0,1,2,True,0
0.32614740000000003,1.33523866,True,4,6151432204742,0,1,2,True,0
0.55977526,1.05557621,True,4,6151432204942,1,1,2,True,0
0.33733617,1.18492823,True,4,6151432205142,0,1,2,True,0
0.506733,2.17520453,True,4,6151432205342,0,1,2,False,0
0.4170417,2.41472422,True,4,6151432205542,0,1,2,False,0
0.27891550000000004,2.37519322,True,4,6151432205742,0,1,2,False,0
0.31968202,2.96001063,True,4,6151432205942,0,1,2,False,0
0.52192067,1.58960345,True,5,6230314305942,0,8,2,True,0
0.71767185,2.39357798,True,5,6230314306342,0,11,-1,False,1
0.62029242,1.06214286,True,5,6227327962142,1,8,2,True,0
1.22578094,1.52322581,True,5,6227327964142,1,11,-1,False,1
1.24917817,1.00393484,True,5,6229557381142,1,8,2,True,0
1.10061012,0.87853261,True,5,6229557381342,1,8,2,True,0
1.3143239,2.8479661,True,5,6229557386342,1,11,-1,False,1
0.88820236,2.48804348,True,5,6229557386542,1,11,-1,False,1
0.5725517,1.37067164,True,5,6229558341142,1,8,2,True,0
0.49057182,2.21610577,True,5,6229558341342,0,8,2,True,0
0.59254796,3.36338983,True,5,6229558341542,1,11,-1,False,1
0.6229779999999999,3.40296137,True,5,6229558341742,0,11,-1,False,1
0.5392762,2.01506024,True,5,6229596164542,1,8,2,True,0
1.25827585,2.28242424,True,5,6229596166542,1,11,-1,False,1
1.9092041000000002,1.03648033,True,5,6229596652742,0,11,-1,False,1
1.04885089,0.92955882,True,5,6229596655142,0,8,2,True,0
0.91118941,1.15033333,True,5,6219001387542,0,11,0,False,1
1.51730678,1.71046875,True,5,6219001387742,1,11,0,False,1
0.83333333,1.48427586,True,5,6219001387942,0,11,0,False,1
0.9292802,1.53779661,True,5,6219001388142,1,11,0,False,1
1.58842217,1.16622222,True,5,6219001388342,1,11,0,False,1
1.25448029,1.40571429,True,5,6219001388542,1,11,0,False,1
1.74708819,0.80619048,True,5,6219774316742,1,11,0,False,1
5.25059666,0.42863636,True,5,6219774316942,1,11,0,False,1
1.04166667,0.65,True,5,6222628070142,1,5,2,False,0
0.0,0.0,True,5,6222628388142,1,5,2,False,0
1.38449572,1.49014981,True,5,6223934467142,0,7,0,True,1
1.93779904,0.69876543,True,5,6223934467342,0,7,0,True,1
2.60680666,0.62986111,True,5,6223934467542,0,7,0,True,1
1.13851992,2.11666667,True,5,6224271361742,1,12,0,False,1
1.06513009,1.99114754,True,5,6224273109742,1,12,0,False,1
1.38127158,1.38294118,True,5,6224274949142,1,11,-1,False,1
